,Title,Authors
1,`The complex non-collinear magnetic orderings in Ba2YOsO6: A new approach to tuning spin-lattice interactions and controlling magnetic orderings in frustrated complex oxides <https://arxiv.org/pdf/1908.01916>`_,Hanghui Chen
