,Title,Authors/Co-Authors
1,`Tumor-targeted hydroxyapatite nanoparticles for near-infrared II light-mediated dual-mode diagnostic imaging and photothermal cancer therapy <https://www.cell.com/cell-reports-physical-science/fulltext/S2666-3864(25)00663-0>`_,Mazin Magzoub
